id,name,country,league
13366,Club 13366,,
133914,Club 133914,,
133998,Club 133998,,
13446,Club 13446,,
135036,Club 135036,,
13504,Club 13504,,
13505,Club 13505,,
13508,Club 13508,,
13519,Club 13519,,
13592,Club 13592,,
135934,Club 135934,,
13594,Club 13594,,
13595,Club 13595,,
13599,Club 13599,,
13613,Club 13613,,
136150,Club 136150,,
136267,Club 136267,,
136989,Club 136989,,
138189,Club 138189,,
139087,Club 139087,,
13942,Club 13942,,
13948,Club 13948,,
13960,Club 13960,,
13961,Club 13961,,
13965,Club 13965,,
13969,Club 13969,,
14078,Club 14078,,
14082,Club 14082,,
14091,Club 14091,,
14092,Club 14092,,
14099,Club 14099,,
14103,Club 14103,,
14104,Club 14104,,
14105,Club 14105,,
14107,Club 14107,,
14112,Club 14112,,
14117,Club 14117,,
141395,Club 141395,,
14157,Club 14157,,
14178,Club 14178,,
14187,Club 14187,,
14191,Club 14191,,
142237,Club 142237,,
142301,Club 142301,,
14320,Club 14320,,
14413,Club 14413,,
14456,Club 14456,,
14466,Club 14466,,
14555,Club 14555,,
14596,Club 14596,,
1464,Club 1464,,
14682,Club 14682,,
14939,Club 14939,,
15000,Club 15000,,
15103,Club 15103,,
15299,Club 15299,,
15300,Club 15300,,
15309,Club 15309,,
15310,Club 15310,,
15367,Club 15367,,
15400,Club 15400,,
15511,Club 15511,,
156,Club 156,,
15630,Club 15630,,
15720,Club 15720,,
15724,Club 15724,,
15729,Club 15729,,
15742,Club 15742,,
15744,Club 15744,,
15746,Club 15746,,
15748,Club 15748,,
15796,Club 15796,,
15817,Club 15817,,
15831,Club 15831,,
15838,Club 15838,,
15879,Club 15879,,
15896,Club 15896,,
15926,Club 15926,,
15931,Club 15931,,
15965,Club 15965,,
15969,Club 15969,,
15974,Club 15974,,
15980,Club 15980,,
16017,Club 16017,,
16043,Club 16043,,
161,Club 161,,
16138,Club 16138,,
16198,Club 16198,,
16214,Club 16214,,
16543,Club 16543,,
16663,Club 16663,,
16779,Club 16779,,
17004,Club 17004,,
1708,Club 1708,,
17149,Club 17149,,
17422,Club 17422,,
17479,Club 17479,,
17499,Club 17499,,
17676,Club 17676,,
17686,Club 17686,,
17836,Club 17836,,
18018,Club 18018,,
18034,Club 18034,,
18102,Club 18102,,
18324,Club 18324,,
1839,Club 1839,,
184,Club 184,,
18458,Club 18458,,
18574,Club 18574,,
18577,Club 18577,,
18578,Club 18578,,
18579,Club 18579,,
18659,Club 18659,,
18754,Club 18754,,
18777,Club 18777,,
18778,Club 18778,,
18792,Club 18792,,
18820,Club 18820,,
18952,Club 18952,,
19006,Club 19006,,
19008,Club 19008,,
19066,Club 19066,,
19294,Club 19294,,
19309,Club 19309,,
19622,Club 19622,,
19662,Club 19662,,
19984,Club 19984,,
20054,Club 20054,,
20099,Club 20099,,
20115,Club 20115,,
2038,Club 2038,,
2049,Club 2049,,
20572,Club 20572,,
20591,Club 20591,,
2068,Club 2068,,
20759,Club 20759,,
2077,Club 2077,,
20830,Club 20830,,
20879,Club 20879,,
20903,Club 20903,,
20952,Club 20952,,
20960,Club 20960,,
21202,Club 21202,,
21234,Club 21234,,
2150,Club 2150,,
21515,Club 21515,,
2156,Club 2156,,
21600,Club 21600,,
21655,Club 21655,,
21817,Club 21817,,
220,Club 220,,
22010,Club 22010,,
2225,Club 2225,,
22260,Club 22260,,
22308,Club 22308,,
22555,Club 22555,,
2259,Club 2259,,
22783,Club 22783,,
22835,Club 22835,,
22838,Club 22838,,
22944,Club 22944,,
22995,Club 22995,,
2303,Club 2303,,
23285,Club 23285,,
23297,Club 23297,,
23371,Club 23371,,
23468,Club 23468,,
23472,Club 23472,,
23559,Club 23559,,
23777,Club 23777,,
23805,Club 23805,,
23806,Club 23806,,
24051,Club 24051,,
24078,Club 24078,,
24139,Club 24139,,
2433,Club 2433,,
24349,Club 24349,,
24350,Club 24350,,
2445,Club 2445,,
2468,Club 2468,,
2470,Club 2470,,
24724,Club 24724,,
2481,Club 2481,,
24832,Club 24832,,
250,Club 250,,
25058,Club 25058,,
25059,Club 25059,,
253,Club 253,,
2531,Club 2531,,
25383,Club 25383,,
25444,Club 25444,,
25445,Club 25445,,
25449,Club 25449,,
25451,Club 25451,,
2557,Club 2557,,
25654,Club 25654,,
25655,Club 25655,,
25926,Club 25926,,
25927,Club 25927,,
26115,Club 26115,,
26116,Club 26116,,
2619,Club 2619,,
26199,Club 26199,,
26246,Club 26246,,
26261,Club 26261,,
26351,Club 26351,,
26462,Club 26462,,
26468,Club 26468,,
26645,Club 26645,,
26648,Club 26648,,
2677,Club 2677,,
26985,Club 26985,,
27070,Club 27070,,
27092,Club 27092,,
27114,Club 27114,,
27118,Club 27118,,
2714,Club 2714,,
2720,Club 2720,,
2734,Club 2734,,
27786,Club 27786,,
2784,Club 2784,,
27861,Club 27861,,
2795,Club 2795,,
28035,Club 28035,,
282,Club 282,,
28218,Club 28218,,
28597,Club 28597,,
28633,Club 28633,,
28783,Club 28783,,
28970,Club 28970,,
28999,Club 28999,,
2930,Club 2930,,
29338,Club 29338,,
29757,Club 29757,,
2976,Club 2976,,
29771,Club 29771,,
29852,Club 29852,,
30031,Club 30031,,
3007,Club 3007,,
30685,Club 30685,,
30686,Club 30686,,
3070,Club 3070,,
30929,Club 30929,,
31007,Club 31007,,
31010,Club 31010,,
31180,Club 31180,,
31216,Club 31216,,
31283,Club 31283,,
31294,Club 31294,,
31395,Club 31395,,
31444,Club 31444,,
31450,Club 31450,,
31507,Club 31507,,
31525,Club 31525,,
31527,Club 31527,,
31614,Club 31614,,
31855,Club 31855,,
32017,Club 32017,,
32078,Club 32078,,
32130,Club 32130,,
3237,Club 3237,,
32371,Club 32371,,
3258,Club 3258,,
32768,Club 32768,,
3277,Club 3277,,
3282,Club 3282,,
32853,Club 32853,,
329,Club 329,,
32943,Club 32943,,
32944,Club 32944,,
3312,Club 3312,,
33197,Club 33197,,
33198,Club 33198,,
33201,Club 33201,,
33593,Club 33593,,
33727,Club 33727,,
33741,Club 33741,,
3393,Club 3393,,
34118,Club 34118,,
34239,Club 34239,,
34329,Club 34329,,
34423,Club 34423,,
3461,Club 3461,,
34721,Club 34721,,
34744,Club 34744,,
34756,Club 34756,,
34824,Club 34824,,
34876,Club 34876,,
35157,Club 35157,,
3521,Club 3521,,
3523,Club 3523,,
35380,Club 35380,,
35387,Club 35387,,
35489,Club 35489,,
35588,Club 35588,,
35634,Club 35634,,
35864,Club 35864,,
35949,Club 35949,,
3601,Club 3601,,
36397,Club 36397,,
36596,Club 36596,,
36670,Club 36670,,
36848,Club 36848,,
37160,Club 37160,,
37176,Club 37176,,
3718,Club 3718,,
37246,Club 37246,,
3737,Club 3737,,
37656,Club 37656,,
37914,Club 37914,,
3793,Club 3793,,
38040,Club 38040,,
38200,Club 38200,,
38204,Club 38204,,
38208,Club 38208,,
38402,Club 38402,,
38559,Club 38559,,
38632,Club 38632,,
38668,Club 38668,,
3899,Club 3899,,
3900,Club 3900,,
3917,Club 3917,,
39197,Club 39197,,
392,Club 392,,
39252,Club 39252,,
39376,Club 39376,,
39418,Club 39418,,
39429,Club 39429,,
3963,Club 3963,,
39637,Club 39637,,
40039,Club 40039,,
40079,Club 40079,,
40086,Club 40086,,
40090,Club 40090,,
4023,Club 4023,,
40270,Club 40270,,
40311,Club 40311,,
40319,Club 40319,,
4040,Club 4040,,
40416,Club 40416,,
40422,Club 40422,,
40508,Club 40508,,
40553,Club 40553,,
40582,Club 40582,,
40604,Club 40604,,
41030,Club 41030,,
41164,Club 41164,,
41411,Club 41411,,
41626,Club 41626,,
41658,Club 41658,,
41916,Club 41916,,
42149,Club 42149,,
42208,Club 42208,,
42246,Club 42246,,
42310,Club 42310,,
42546,Club 42546,,
429,Club 429,,
4292,Club 4292,,
43032,Club 43032,,
4310,Club 4310,,
4313,Club 4313,,
43146,Club 43146,,
43162,Club 43162,,
4321,Club 4321,,
43314,Club 43314,,
43409,Club 43409,,
43570,Club 43570,,
43571,Club 43571,,
438,Club 438,,
4391,Club 4391,,
4394,Club 4394,,
44289,Club 44289,,
44338,Club 44338,,
44360,Club 44360,,
44388,Club 44388,,
44664,Club 44664,,
45,Club 45,,
4503,Club 4503,,
45062,Club 45062,,
4507,Club 4507,,
45080,Club 45080,,
4523,Club 4523,,
45274,Club 45274,,
45276,Club 45276,,
45277,Club 45277,,
45289,Club 45289,,
45299,Club 45299,,
45321,Club 45321,,
45456,Club 45456,,
45500,Club 45500,,
4561,Club 4561,,
45783,Club 45783,,
4590,Club 4590,,
45989,Club 45989,,
45991,Club 45991,,
46019,Club 46019,,
46507,Club 46507,,
46557,Club 46557,,
46639,Club 46639,,
46643,Club 46643,,
46710,Club 46710,,
46718,Club 46718,,
47010,Club 47010,,
47107,Club 47107,,
47240,Club 47240,,
47347,Club 47347,,
4769,Club 4769,,
4772,Club 4772,,
4785,Club 4785,,
48190,Club 48190,,
48217,Club 48217,,
48277,Club 48277,,
48325,Club 48325,,
4835,Club 4835,,
48420,Club 48420,,
48712,Club 48712,,
48928,Club 48928,,
49075,Club 49075,,
49301,Club 49301,,
4947,Club 4947,,
49675,Club 49675,,
502,Club 502,,
50276,Club 50276,,
50658,Club 50658,,
50659,Club 50659,,
5069,Club 5069,,
50973,Club 50973,,
51070,Club 51070,,
51146,Club 51146,,
51500,Club 51500,,
51931,Club 51931,,
52266,Club 52266,,
52299,Club 52299,,
5242,Club 5242,,
52538,Club 52538,,
5287,Club 5287,,
531,Club 531,,
53321,Club 53321,,
53375,Club 53375,,
53378,Club 53378,,
53397,Club 53397,,
53453,Club 53453,,
54100,Club 54100,,
54134,Club 54134,,
5432,Club 5432,,
54649,Club 54649,,
55227,Club 55227,,
55240,Club 55240,,
55257,Club 55257,,
55265,Club 55265,,
554,Club 554,,
55480,Club 55480,,
5570,Club 5570,,
55746,Club 55746,,
5622,Club 5622,,
56508,Club 56508,,
568,Club 568,,
5699,Club 5699,,
5700,Club 5700,,
57024,Club 57024,,
57333,Club 57333,,
5739,Club 5739,,
57439,Club 57439,,
57443,Club 57443,,
57622,Club 57622,,
57623,Club 57623,,
57625,Club 57625,,
57659,Club 57659,,
5771,Club 5771,,
57778,Club 57778,,
57870,Club 57870,,
581,Club 581,,
5849,Club 5849,,
588,Club 588,,
58802,Club 58802,,
59024,Club 59024,,
59574,Club 59574,,
60047,Club 60047,,
602,Club 602,,
60222,Club 60222,,
60368,Club 60368,,
60393,Club 60393,,
6045,Club 6045,,
60529,Club 60529,,
60615,Club 60615,,
6076,Club 6076,,
6078,Club 6078,,
6079,Club 6079,,
60816,Club 60816,,
61017,Club 61017,,
6131,Club 6131,,
61336,Club 61336,,
61550,Club 61550,,
61552,Club 61552,,
6170,Club 6170,,
61808,Club 61808,,
61852,Club 61852,,
61955,Club 61955,,
62448,Club 62448,,
6251,Club 6251,,
62586,Club 62586,,
62728,Club 62728,,
62736,Club 62736,,
62871,Club 62871,,
629,Club 629,,
62967,Club 62967,,
63044,Club 63044,,
63045,Club 63045,,
6340,Club 6340,,
6356,Club 6356,,
6362,Club 6362,,
6363,Club 6363,,
6368,Club 6368,,
6371,Club 6371,,
63993,Club 63993,,
64534,Club 64534,,
6478,Club 6478,,
64780,Club 64780,,
65339,Club 65339,,
6536,Club 6536,,
65680,Club 65680,,
657,Club 657,,
65793,Club 65793,,
6593,Club 6593,,
66242,Club 66242,,
664,Club 664,,
66465,Club 66465,,
67000,Club 67000,,
67002,Club 67002,,
67074,Club 67074,,
6731,Club 6731,,
675,Club 675,,
6758,Club 6758,,
6759,Club 6759,,
6764,Club 6764,,
67751,Club 67751,,
6799,Club 6799,,
68029,Club 68029,,
68032,Club 68032,,
68653,Club 68653,,
68770,Club 68770,,
68834,Club 68834,,
69032,Club 69032,,
69169,Club 69169,,
69299,Club 69299,,
69471,Club 69471,,
69752,Club 69752,,
7,Club 7,,
7013,Club 7013,,
70178,Club 70178,,
7020,Club 7020,,
7039,Club 7039,,
70596,Club 70596,,
70841,Club 70841,,
70956,Club 70956,,
7098,Club 7098,,
710,Club 710,,
7123,Club 7123,,
7142,Club 7142,,
71944,Club 71944,,
72347,Club 72347,,
72816,Club 72816,,
72879,Club 72879,,
73135,Club 73135,,
743,Club 743,,
75,Club 75,,
75384,Club 75384,,
75925,Club 75925,,
7609,Club 7609,,
76945,Club 76945,,
77,Club 77,,
7702,Club 7702,,
77124,Club 77124,,
7733,Club 7733,,
77852,Club 77852,,
78312,Club 78312,,
78383,Club 78383,,
786,Club 786,,
790,Club 790,,
79097,Club 79097,,
79389,Club 79389,,
7964,Club 7964,,
8031,Club 8031,,
80327,Club 80327,,
8036,Club 8036,,
8042,Club 8042,,
8047,Club 8047,,
8056,Club 8056,,
80889,Club 80889,,
810,Club 810,,
81073,Club 81073,,
8126,Club 8126,,
8156,Club 8156,,
819,Club 819,,
82571,Club 82571,,
83016,Club 83016,,
83197,Club 83197,,
83266,Club 83266,,
8428,Club 8428,,
8430,Club 8430,,
84608,Club 84608,,
8494,Club 8494,,
85118,Club 85118,,
85902,Club 85902,,
8601,Club 8601,,
8606,Club 8606,,
86257,Club 86257,,
86544,Club 86544,,
8658,Club 8658,,
866,Club 866,,
8671,Club 8671,,
86863,Club 86863,,
87068,Club 87068,,
87691,Club 87691,,
87713,Club 87713,,
8850,Club 8850,,
89061,Club 89061,,
8932,Club 8932,,
8956,Club 8956,,
89613,Club 89613,,
90371,Club 90371,,
9052,Club 9052,,
90840,Club 90840,,
9094,Club 9094,,
9095,Club 9095,,
9099,Club 9099,,
91380,Club 91380,,
91740,Club 91740,,
91869,Club 91869,,
92225,Club 92225,,
92977,Club 92977,,
92979,Club 92979,,
93137,Club 93137,,
93343,Club 93343,,
9370,Club 9370,,
93831,Club 93831,,
93833,Club 93833,,
94131,Club 94131,,
94138,Club 94138,,
94685,Club 94685,,
94689,Club 94689,,
947,Club 947,,
9510,Club 9510,,
9526,Club 9526,,
95388,Club 95388,,
9540,Club 9540,,
96280,Club 96280,,
967,Club 967,,
96795,Club 96795,,
9702,Club 9702,,
9708,Club 9708,,
97297,Club 97297,,
97462,Club 97462,,
97916,Club 97916,,
9796,Club 9796,,
98029,Club 98029,,
98036,Club 98036,,
98106,Club 98106,,
9855,Club 9855,,
98717,Club 98717,,
98796,Club 98796,,
98841,Club 98841,,
9890,Club 9890,,
99249,Club 99249,,
99567,Club 99567,,
997,Club 997,,
99792,Club 99792,,
998,Club 998,,
7136,Envigado FC,,
37624,FC Metaloglobus Bucharest,,
6429,FC Universitatea Cluj,,
6622,FK Mladost Lucani,,
7567,FK Radnicki Nis,,
3137,FK TSC Backa Topola,,
36922,FK Tekstilac Odzaci,,
59358,FK Zeleznicar Pancevo,,
21975,Football Club Mito HollyHock,,
20590,Rionegro Águilas,,
